cellIndex	x	z	P	Q	matNum	fixed
3305	2.25	16.75	-6.75	0	27	false
3306	2.75	16.75	-6.75	0	28	false
3307	3.25	16.75	-6.75	0	10	false
3308	3.75	16.75	-6.75	0	13	false
3309	4.25	16.75	-6.75	0	3	false
3310	4.75	16.75	-6.75	0	6	false
3311	5.25	16.75	-6.75	0	17	false
3312	5.75	16.75	-6.75	0	17	false
3313	6.25	16.75	-6.75	0	98	false
3314	6.75	16.75	-6.75	0	100	false
3315	7.25	16.75	-6.75	0	91	false
3316	7.75	16.75	-6.75	0	91	false
3317	8.25	16.75	-6.75	0	48	false
3318	8.75	16.75	-6.75	0	32	false
3319	9.25	16.75	-6.75	0	31	false
3320	9.75	16.75	-6.75	0	31	false
3321	10.25	16.75	-6.75	0	47	false
3322	10.75	16.75	-6.75	0	26	false
3323	11.25	16.75	-6.75	0	77	false
3324	11.75	16.75	-6.75	0	60	false
3325	12.25	16.75	-6.75	0	56	false
3326	12.75	16.75	-6.75	0	17	false
3327	13.25	16.75	-6.75	0	35	false
3328	13.75	16.75	-6.75	0	6	false
3329	14.25	16.75	-6.75	0	19	false
3330	14.75	16.75	-6.75	0	36	false
3331	15.25	16.75	-6.75	0	12	false
3332	15.75	16.75	-6.75	0	5	false
3333	16.25	16.75	-6.75	0	22	false
3334	16.75	16.75	-6.75	0	67	false
3335	17.25	16.75	-6.75	0	72	false
3336	17.75	16.75	-6.75	0	98	false
3337	18.25	16.75	-6.75	0	79	false
3338	18.75	16.75	-6.75	0	75	false
3339	19.25	16.75	-6.75	0	44	false
3340	19.75	16.75	-6.75	0	34	false
3341	20.25	16.75	-6.75	0	34	false
3342	20.75	16.75	-6.75	0	30	false
3343	21.25	16.75	-6.75	0	30	false
3344	21.75	16.75	-6.75	0	37	false
3345	22.25	16.75	-6.75	0	61	false
3346	22.75	16.75	-6.75	0	43	false
3347	23.25	16.75	-6.75	0	44	false
3348	23.75	16.75	-6.75	0	36	false
3349	24.25	16.75	-6.75	0	22	false
3350	24.75	16.75	-6.75	0	36	false
3351	25.25	16.75	-6.75	0	9	false
3352	25.75	16.75	-6.75	0	10	false
3353	26.25	16.75	-6.75	0	13	false
3354	26.75	16.75	-6.75	0	11	false
3355	27.25	16.75	-6.75	0	5	false
3356	27.75	16.75	-6.75	0	5	false
3357	28.25	16.75	-6.75	0	50	false
3358	28.75	16.75	-6.75	0	60	false
3359	29.25	16.75	-6.75	0	91	false
3360	29.75	16.75	-6.75	0	95	false
3361	30.25	16.75	-6.75	0	94	false
3362	30.75	16.75	-6.75	0	89	false
3363	31.25	16.75	-6.75	0	75	false
3364	31.75	16.75	-6.75	0	76	false
3365	32.25	16.75	-6.75	0	54	false
3366	32.75	16.75	-6.75	0	44	false
3367	33.25	16.75	-6.75	0	57	false
3368	33.75	16.75	-6.75	0	54	false
3369	34.25	16.75	-6.75	0	72	false
3370	34.75	16.75	-6.75	0	72	false
3371	35.25	16.75	-6.75	0	64	false
3372	35.75	16.75	-6.75	0	70	false
3373	36.25	16.75	-6.75	0	57	false
3374	36.75	16.75	-6.75	0	66	false
3375	37.25	16.75	-6.75	0	66	false
3376	37.75	16.75	-6.75	0	47	false
3377	38.25	16.75	-6.75	0	36	false
3378	38.75	16.75	-6.75	0	28	false
3379	39.25	16.75	-6.75	0	28	false
3380	39.75	16.75	-6.75	0	18	false
3381	40.25	16.75	-6.75	0	60	false
3382	40.75	16.75	-6.75	0	36	false
3383	41.25	16.75	-6.75	0	31	false
3384	41.75	16.75	-6.75	0	69	false
3385	42.25	16.75	-6.75	0	64	false
3386	42.75	16.75	-6.75	0	22	false
3387	43.25	16.75	-6.75	0	3	false
3388	43.75	16.75	-6.75	0	40	false
3389	44.25	16.75	-6.75	0	9	false
3390	44.75	16.75	-6.75	0	12	false
3391	45.25	16.75	-6.75	0	26	false
3392	45.75	16.75	-6.75	0	8	false
3393	46.25	16.75	-6.75	0	6	false
3394	46.75	16.75	-6.75	0	34	false
3395	47.25	16.75	-6.75	0	32	false
3396	47.75	16.75	-6.75	0	56	false
3397	48.25	16.75	-6.75	0	44	false
3398	48.75	16.75	-6.75	0	44	false
3399	49.25	16.75	-6.75	0	66	false
3400	49.75	16.75	-6.75	0	67	false
3401	0.25	17.25	-7.25	0	14	false
3402	0.75	17.25	-7.25	0	33	false
3403	1.25	17.25	-7.25	0	63	false
3404	1.75	17.25	-7.25	0	36	false
3405	2.25	17.25	-7.25	0	27	false
3406	2.75	17.25	-7.25	0	28	false
3407	3.25	17.25	-7.25	0	4	false
3408	3.75	17.25	-7.25	0	13	false
3409	4.25	17.25	-7.25	0	3	false
3410	4.75	17.25	-7.25	0	16	false
3411	5.25	17.25	-7.25	0	47	false
3412	5.75	17.25	-7.25	0	97	false
3413	6.25	17.25	-7.25	0	98	false
3414	6.75	17.25	-7.25	0	100	false
3415	7.25	17.25	-7.25	0	84	false
3416	7.75	17.25	-7.25	0	85	false
3417	8.25	17.25	-7.25	0	30	false
3418	8.75	17.25	-7.25	0	32	false
3419	9.25	17.25	-7.25	0	12	false
3420	9.75	17.25	-7.25	0	16	false
3421	10.25	17.25	-7.25	0	49	false
3422	10.75	17.25	-7.25	0	49	false
3423	11.25	17.25	-7.25	0	77	false
3424	11.75	17.25	-7.25	0	57	false
3425	12.25	17.25	-7.25	0	56	false
3426	12.75	17.25	-7.25	0	9	false
3427	13.25	17.25	-7.25	0	21	false
3428	13.75	17.25	-7.25	0	6	false
3429	14.25	17.25	-7.25	0	6	false
3430	14.75	17.25	-7.25	0	12	false
3431	15.25	17.25	-7.25	0	12	false
3432	15.75	17.25	-7.25	0	5	false
3433	16.25	17.25	-7.25	0	22	false
3434	16.75	17.25	-7.25	0	67	false
3435	17.25	17.25	-7.25	0	84	false
3436	17.75	17.25	-7.25	0	98	false
3437	18.25	17.25	-7.25	0	79	false
3438	18.75	17.25	-7.25	0	75	false
3439	19.25	17.25	-7.25	0	65	false
3440	19.75	17.25	-7.25	0	34	false
3441	20.25	17.25	-7.25	0	61	false
3442	20.75	17.25	-7.25	0	30	false
3443	21.25	17.25	-7.25	0	30	false
3444	21.75	17.25	-7.25	0	30	false
3445	22.25	17.25	-7.25	0	61	false
3446	22.75	17.25	-7.25	0	48	false
3447	23.25	17.25	-7.25	0	44	false
3448	23.75	17.25	-7.25	0	61	false
3449	24.25	17.25	-7.25	0	28	false
3450	24.75	17.25	-7.25	0	19	false
3451	25.25	17.25	-7.25	0	9	false
3452	25.75	17.25	-7.25	0	10	false
3453	26.25	17.25	-7.25	0	14	false
3454	26.75	17.25	-7.25	0	5	false
3455	27.25	17.25	-7.25	0	5	false
3456	27.75	17.25	-7.25	0	5	false
3457	28.25	17.25	-7.25	0	24	false
3458	28.75	17.25	-7.25	0	60	false
3459	29.25	17.25	-7.25	0	91	false
3460	29.75	17.25	-7.25	0	95	false
3461	30.25	17.25	-7.25	0	97	false
3462	30.75	17.25	-7.25	0	79	false
3463	31.25	17.25	-7.25	0	75	false
3464	31.75	17.25	-7.25	0	75	false
3465	32.25	17.25	-7.25	0	54	false
3466	32.75	17.25	-7.25	0	44	false
3467	33.25	17.25	-7.25	0	61	false
3468	33.75	17.25	-7.25	0	54	false
3469	34.25	17.25	-7.25	0	72	false
3470	34.75	17.25	-7.25	0	63	false
3471	35.25	17.25	-7.25	0	64	false
3472	35.75	17.25	-7.25	0	70	false
3473	36.25	17.25	-7.25	0	76	false
3474	36.75	17.25	-7.25	0	71	false
3475	37.25	17.25	-7.25	0	66	false
3476	37.75	17.25	-7.25	0	47	false
3477	38.25	17.25	-7.25	0	40	false
3478	38.75	17.25	-7.25	0	30	false
3479	39.25	17.25	-7.25	0	45	false
3480	39.75	17.25	-7.25	0	18	false
3481	40.25	17.25	-7.25	0	70	false
3482	40.75	17.25	-7.25	0	36	false
3483	41.25	17.25	-7.25	0	40	false
3484	41.75	17.25	-7.25	0	69	false
3485	42.25	17.25	-7.25	0	62	false
3486	42.75	17.25	-7.25	0	29	false
3487	43.25	17.25	-7.25	0	32	false
3488	43.75	17.25	-7.25	0	33	false
3489	44.25	17.25	-7.25	0	9	false
3490	44.75	17.25	-7.25	0	12	false
3491	45.25	17.25	-7.25	0	23	false
3492	45.75	17.25	-7.25	0	23	false
3493	46.25	17.25	-7.25	0	6	false
3494	46.75	17.25	-7.25	0	23	false
3495	47.25	17.25	-7.25	0	19	false
3496	47.75	17.25	-7.25	0	56	false
3497	48.25	17.25	-7.25	0	57	false
3498	48.75	17.25	-7.25	0	57	false
3499	49.25	17.25	-7.25	0	66	false
3500	49.75	17.25	-7.25	0	51	false
3501	0.25	17.75	-7.75	0	14	false
3502	0.75	17.75	-7.75	0	33	false
3503	1.25	17.75	-7.75	0	58	false
3504	1.75	17.75	-7.75	0	36	false
3505	2.25	17.75	-7.75	0	27	false
3506	2.75	17.75	-7.75	0	28	false
3507	3.25	17.75	-7.75	0	6	false
3508	3.75	17.75	-7.75	0	1	false
3509	4.25	17.75	-7.75	0	4	false
3510	4.75	17.75	-7.75	0	16	false
3511	5.25	17.75	-7.75	0	47	false
3512	5.75	17.75	-7.75	0	97	false
3513	6.25	17.75	-7.75	0	91	false
3514	6.75	17.75	-7.75	0	96	false
3515	7.25	17.75	-7.75	0	84	false
3516	7.75	17.75	-7.75	0	85	false
3517	8.25	17.75	-7.75	0	40	false
3518	8.75	17.75	-7.75	0	41	false
3519	9.25	17.75	-7.75	0	12	false
3520	9.75	17.75	-7.75	0	2	false
3521	10.25	17.75	-7.75	0	43	false
3522	10.75	17.75	-7.75	0	58	false
3523	11.25	17.75	-7.75	0	80	false
3524	11.75	17.75	-7.75	0	57	false
3525	12.25	17.75	-7.75	0	42	false
3526	12.75	17.75	-7.75	0	9	false
3527	13.25	17.75	-7.75	0	12	false
3528	13.75	17.75	-7.75	0	32	false
3529	14.25	17.75	-7.75	0	40	false
3530	14.75	17.75	-7.75	0	10	false
3531	15.25	17.75	-7.75	0	12	false
3532	15.75	17.75	-7.75	0	15	false
3533	16.25	17.75	-7.75	0	40	false
3534	16.75	17.75	-7.75	0	64	false
3535	17.25	17.75	-7.75	0	84	false
3536	17.75	17.75	-7.75	0	98	false
3537	18.25	17.75	-7.75	0	99	false
3538	18.75	17.75	-7.75	0	73	false
3539	19.25	17.75	-7.75	0	65	false
3540	19.75	17.75	-7.75	0	34	false
3541	20.25	17.75	-7.75	0	61	false
3542	20.75	17.75	-7.75	0	65	false
3543	21.25	17.75	-7.75	0	65	false
3544	21.75	17.75	-7.75	0	65	false
3545	22.25	17.75	-7.75	0	56	false
3546	22.75	17.75	-7.75	0	48	false
3547	23.25	17.75	-7.75	0	44	false
3548	23.75	17.75	-7.75	0	25	false
3549	24.25	17.75	-7.75	0	17	false
3550	24.75	17.75	-7.75	0	19	false
3551	25.25	17.75	-7.75	0	9	false
3552	25.75	17.75	-7.75	0	10	false
3553	26.25	17.75	-7.75	0	14	false
3554	26.75	17.75	-7.75	0	5	false
3555	27.25	17.75	-7.75	0	9	false
3556	27.75	17.75	-7.75	0	28	false
3557	28.25	17.75	-7.75	0	24	false
3558	28.75	17.75	-7.75	0	62	false
3559	29.25	17.75	-7.75	0	92	false
3560	29.75	17.75	-7.75	0	92	false
3561	30.25	17.75	-7.75	0	97	false
3562	30.75	17.75	-7.75	0	59	false
3563	31.25	17.75	-7.75	0	75	false
3564	31.75	17.75	-7.75	0	75	false
3565	32.25	17.75	-7.75	0	50	false
3566	32.75	17.75	-7.75	0	43	false
3567	33.25	17.75	-7.75	0	43	false
3568	33.75	17.75	-7.75	0	55	false
3569	34.25	17.75	-7.75	0	38	false
3570	34.75	17.75	-7.75	0	63	false
3571	35.25	17.75	-7.75	0	64	false
3572	35.75	17.75	-7.75	0	34	false
3573	36.25	17.75	-7.75	0	76	false
3574	36.75	17.75	-7.75	0	65	false
3575	37.25	17.75	-7.75	0	66	false
3576	37.75	17.75	-7.75	0	74	false
3577	38.25	17.75	-7.75	0	40	false
3578	38.75	17.75	-7.75	0	30	false
3579	39.25	17.75	-7.75	0	45	false
3580	39.75	17.75	-7.75	0	18	false
3581	40.25	17.75	-7.75	0	70	false
3582	40.75	17.75	-7.75	0	45	false
3583	41.25	17.75	-7.75	0	55	false
3584	41.75	17.75	-7.75	0	33	false
3585	42.25	17.75	-7.75	0	54	false
3586	42.75	17.75	-7.75	0	29	false
3587	43.25	17.75	-7.75	0	32	false
3588	43.75	17.75	-7.75	0	33	false
3589	44.25	17.75	-7.75	0	37	false
3590	44.75	17.75	-7.75	0	67	false
3591	45.25	17.75	-7.75	0	23	false
3592	45.75	17.75	-7.75	0	23	false
3593	46.25	17.75	-7.75	0	23	false
3594	46.75	17.75	-7.75	0	23	false
3595	47.25	17.75	-7.75	0	19	false
3596	47.75	17.75	-7.75	0	55	false
3597	48.25	17.75	-7.75	0	28	false
3598	48.75	17.75	-7.75	0	55	false
3599	49.25	17.75	-7.75	0	58	false
3600	49.75	17.75	-7.75	0	51	false
3601	0.25	18.25	-8.25	0	14	false
3602	0.75	18.25	-8.25	0	33	false
3603	1.25	18.25	-8.25	0	39	false
3604	1.75	18.25	-8.25	0	36	false
3605	2.25	18.25	-8.25	0	27	false
3606	2.75	18.25	-8.25	0	28	false
3607	3.25	18.25	-8.25	0	2	false
3608	3.75	18.25	-8.25	0	1	false
3609	4.25	18.25	-8.25	0	3	false
3610	4.75	18.25	-8.25	0	16	false
3611	5.25	18.25	-8.25	0	43	false
3612	5.75	18.25	-8.25	0	97	false
3613	6.25	18.25	-8.25	0	91	false
3614	6.75	18.25	-8.25	0	96	false
3615	7.25	18.25	-8.25	0	84	false
3616	7.75	18.25	-8.25	0	13	false
3617	8.25	18.25	-8.25	0	40	false
3618	8.75	18.25	-8.25	0	41	false
3619	9.25	18.25	-8.25	0	7	false
3620	9.75	18.25	-8.25	0	3	false
3621	10.25	18.25	-8.25	0	32	false
3622	10.75	18.25	-8.25	0	58	false
3623	11.25	18.25	-8.25	0	80	false
3624	11.75	18.25	-8.25	0	57	false
3625	12.25	18.25	-8.25	0	37	false
3626	12.75	18.25	-8.25	0	9	false
3627	13.25	18.25	-8.25	0	12	false
3628	13.75	18.25	-8.25	0	32	false
3629	14.25	18.25	-8.25	0	40	false
3630	14.75	18.25	-8.25	0	5	false
3631	15.25	18.25	-8.25	0	11	false
3632	15.75	18.25	-8.25	0	15	false
3633	16.25	18.25	-8.25	0	40	false
3634	16.75	18.25	-8.25	0	34	false
3635	17.25	18.25	-8.25	0	69	false
3636	17.75	18.25	-8.25	0	98	false
3637	18.25	18.25	-8.25	0	91	false
3638	18.75	18.25	-8.25	0	73	false
3639	19.25	18.25	-8.25	0	65	false
3640	19.75	18.25	-8.25	0	40	false
3641	20.25	18.25	-8.25	0	61	false
3642	20.75	18.25	-8.25	0	59	false
3643	21.25	18.25	-8.25	0	62	false
3644	21.75	18.25	-8.25	0	69	false
3645	22.25	18.25	-8.25	0	69	false
3646	22.75	18.25	-8.25	0	36	false
3647	23.25	18.25	-8.25	0	15	false
3648	23.75	18.25	-8.25	0	25	false
3649	24.25	18.25	-8.25	0	17	false
3650	24.75	18.25	-8.25	0	18	false
3651	25.25	18.25	-8.25	0	9	false
3652	25.75	18.25	-8.25	0	1	false
3653	26.25	18.25	-8.25	0	14	false
3654	26.75	18.25	-8.25	0	36	false
3655	27.25	18.25	-8.25	0	16	false
3656	27.75	18.25	-8.25	0	28	false
3657	28.25	18.25	-8.25	0	31	false
3658	28.75	18.25	-8.25	0	62	false
3659	29.25	18.25	-8.25	0	92	false
3660	29.75	18.25	-8.25	0	100	false
3661	30.25	18.25	-8.25	0	96	false
3662	30.75	18.25	-8.25	0	76	false
3663	31.25	18.25	-8.25	0	75	false
3664	31.75	18.25	-8.25	0	50	false
3665	32.25	18.25	-8.25	0	50	false
3666	32.75	18.25	-8.25	0	43	false
3667	33.25	18.25	-8.25	0	47	false
3668	33.75	18.25	-8.25	0	55	false
3669	34.25	18.25	-8.25	0	13	false
3670	34.75	18.25	-8.25	0	63	false
3671	35.25	18.25	-8.25	0	64	false
3672	35.75	18.25	-8.25	0	47	false
3673	36.25	18.25	-8.25	0	46	false
3674	36.75	18.25	-8.25	0	80	false
3675	37.25	18.25	-8.25	0	70	false
3676	37.75	18.25	-8.25	0	74	false
3677	38.25	18.25	-8.25	0	35	false
3678	38.75	18.25	-8.25	0	30	false
3679	39.25	18.25	-8.25	0	51	false
3680	39.75	18.25	-8.25	0	69	false
3681	40.25	18.25	-8.25	0	67	false
3682	40.75	18.25	-8.25	0	45	false
3683	41.25	18.25	-8.25	0	72	false
3684	41.75	18.25	-8.25	0	52	false
3685	42.25	18.25	-8.25	0	5	false
3686	42.75	18.25	-8.25	0	39	false
3687	43.25	18.25	-8.25	0	33	false
3688	43.75	18.25	-8.25	0	22	false
3689	44.25	18.25	-8.25	0	37	false
3690	44.75	18.25	-8.25	0	67	false
3691	45.25	18.25	-8.25	0	23	false
3692	45.75	18.25	-8.25	0	15	false
3693	46.25	18.25	-8.25	0	15	false
3694	46.75	18.25	-8.25	0	23	false
3695	47.25	18.25	-8.25	0	19	false
3696	47.75	18.25	-8.25	0	55	false
3697	48.25	18.25	-8.25	0	25	false
3698	48.75	18.25	-8.25	0	55	false
3699	49.25	18.25	-8.25	0	58	false
3700	49.75	18.25	-8.25	0	26	false
3701	0.25	18.75	-8.75	0	12	false
3702	0.75	18.75	-8.75	0	25	false
3703	1.25	18.75	-8.75	0	51	false
3704	1.75	18.75	-8.75	0	62	false
3705	2.25	18.75	-8.75	0	43	false
3706	2.75	18.75	-8.75	0	14	false
3707	3.25	18.75	-8.75	0	2	false
3708	3.75	18.75	-8.75	0	15	false
3709	4.25	18.75	-8.75	0	7	false
3710	4.75	18.75	-8.75	0	43	false
3711	5.25	18.75	-8.75	0	43	false
3712	5.75	18.75	-8.75	0	73	false
3713	6.25	18.75	-8.75	0	85	false
3714	6.75	18.75	-8.75	0	66	false
3715	7.25	18.75	-8.75	0	13	false
3716	7.75	18.75	-8.75	0	13	false
3717	8.25	18.75	-8.75	0	53	false
3718	8.75	18.75	-8.75	0	50	false
3719	9.25	18.75	-8.75	0	7	false
3720	9.75	18.75	-8.75	0	22	false
3721	10.25	18.75	-8.75	0	6	false
3722	10.75	18.75	-8.75	0	62	false
3723	11.25	18.75	-8.75	0	57	false
3724	11.75	18.75	-8.75	0	57	false
3725	12.25	18.75	-8.75	0	40	false
3726	12.75	18.75	-8.75	0	31	false
3727	13.25	18.75	-8.75	0	4	false
3728	13.75	18.75	-8.75	0	9	false
3729	14.25	18.75	-8.75	0	18	false
3730	14.75	18.75	-8.75	0	5	false
3731	15.25	18.75	-8.75	0	26	false
3732	15.75	18.75	-8.75	0	22	false
3733	16.25	18.75	-8.75	0	40	false
3734	16.75	18.75	-8.75	0	22	false
3735	17.25	18.75	-8.75	0	69	false
3736	17.75	18.75	-8.75	0	91	false
3737	18.25	18.75	-8.75	0	91	false
3738	18.75	18.75	-8.75	0	73	false
3739	19.25	18.75	-8.75	0	65	false
3740	19.75	18.75	-8.75	0	40	false
3741	20.25	18.75	-8.75	0	61	false
3742	20.75	18.75	-8.75	0	59	false
3743	21.25	18.75	-8.75	0	56	false
3744	21.75	18.75	-8.75	0	69	false
3745	22.25	18.75	-8.75	0	69	false
3746	22.75	18.75	-8.75	0	36	false
3747	23.25	18.75	-8.75	0	28	false
3748	23.75	18.75	-8.75	0	28	false
3749	24.25	18.75	-8.75	0	18	false
3750	24.75	18.75	-8.75	0	18	false
3751	25.25	18.75	-8.75	0	2	false
3752	25.75	18.75	-8.75	0	1	false
3753	26.25	18.75	-8.75	0	5	false
3754	26.75	18.75	-8.75	0	39	false
3755	27.25	18.75	-8.75	0	23	false
3756	27.75	18.75	-8.75	0	49	false
3757	28.25	18.75	-8.75	0	31	false
3758	28.75	18.75	-8.75	0	68	false
3759	29.25	18.75	-8.75	0	93	false
3760	29.75	18.75	-8.75	0	100	false
3761	30.25	18.75	-8.75	0	92	false
3762	30.75	18.75	-8.75	0	99	false
3763	31.25	18.75	-8.75	0	99	false
3764	31.75	18.75	-8.75	0	41	false
3765	32.25	18.75	-8.75	0	41	false
3766	32.75	18.75	-8.75	0	21	false
3767	33.25	18.75	-8.75	0	48	false
3768	33.75	18.75	-8.75	0	69	false
3769	34.25	18.75	-8.75	0	35	false
3770	34.75	18.75	-8.75	0	66	false
3771	35.25	18.75	-8.75	0	71	false
3772	35.75	18.75	-8.75	0	47	false
3773	36.25	18.75	-8.75	0	46	false
3774	36.75	18.75	-8.75	0	79	false
3775	37.25	18.75	-8.75	0	70	false
3776	37.75	18.75	-8.75	0	59	false
3777	38.25	18.75	-8.75	0	53	false
3778	38.75	18.75	-8.75	0	30	false
3779	39.25	18.75	-8.75	0	51	false
3780	39.75	18.75	-8.75	0	77	false
3781	40.25	18.75	-8.75	0	67	false
3782	40.75	18.75	-8.75	0	74	false
3783	41.25	18.75	-8.75	0	72	false
3784	41.75	18.75	-8.75	0	52	false
3785	42.25	18.75	-8.75	0	18	false
3786	42.75	18.75	-8.75	0	39	false
3787	43.25	18.75	-8.75	0	33	false
3788	43.75	18.75	-8.75	0	22	false
3789	44.25	18.75	-8.75	0	36	false
3790	44.75	18.75	-8.75	0	54	false
3791	45.25	18.75	-8.75	0	50	false
3792	45.75	18.75	-8.75	0	15	false
3793	46.25	18.75	-8.75	0	15	false
3794	46.75	18.75	-8.75	0	16	false
3795	47.25	18.75	-8.75	0	37	false
3796	47.75	18.75	-8.75	0	16	false
3797	48.25	18.75	-8.75	0	5	false
3798	48.75	18.75	-8.75	0	71	false
3799	49.25	18.75	-8.75	0	58	false
3800	49.75	18.75	-8.75	0	26	false
3801	0.25	19.25	-9.25	0	12	false
3802	0.75	19.25	-9.25	0	23	false
3803	1.25	19.25	-9.25	0	51	false
3804	1.75	19.25	-9.25	0	62	false
3805	2.25	19.25	-9.25	0	43	false
3806	2.75	19.25	-9.25	0	14	false
3807	3.25	19.25	-9.25	0	14	false
3808	3.75	19.25	-9.25	0	15	false
3809	4.25	19.25	-9.25	0	21	false
3810	4.75	19.25	-9.25	0	25	false
3811	5.25	19.25	-9.25	0	54	false
3812	5.75	19.25	-9.25	0	88	false
3813	6.25	19.25	-9.25	0	78	false
3814	6.75	19.25	-9.25	0	71	false
3815	7.25	19.25	-9.25	0	31	false
3816	7.75	19.25	-9.25	0	18	false
3817	8.25	19.25	-9.25	0	30	false
3818	8.75	19.25	-9.25	0	74	false
3819	9.25	19.25	-9.25	0	74	false
3820	9.75	19.25	-9.25	0	34	false
3821	10.25	19.25	-9.25	0	6	false
3822	10.75	19.25	-9.25	0	62	false
3823	11.25	19.25	-9.25	0	57	false
3824	11.75	19.25	-9.25	0	22	false
3825	12.25	19.25	-9.25	0	7	false
3826	12.75	19.25	-9.25	0	31	false
3827	13.25	19.25	-9.25	0	4	false
3828	13.75	19.25	-9.25	0	1	false
3829	14.25	19.25	-9.25	0	18	false
3830	14.75	19.25	-9.25	0	21	false
3831	15.25	19.25	-9.25	0	30	false
3832	15.75	19.25	-9.25	0	22	false
3833	16.25	19.25	-9.25	0	39	false
3834	16.75	19.25	-9.25	0	4	false
3835	17.25	19.25	-9.25	0	69	false
3836	17.75	19.25	-9.25	0	91	false
3837	18.25	19.25	-9.25	0	75	false
3838	18.75	19.25	-9.25	0	55	false
3839	19.25	19.25	-9.25	0	63	false
3840	19.75	19.25	-9.25	0	42	false
3841	20.25	19.25	-9.25	0	27	false
3842	20.75	19.25	-9.25	0	58	false
3843	21.25	19.25	-9.25	0	56	false
3844	21.75	19.25	-9.25	0	69	false
3845	22.25	19.25	-9.25	0	40	false
3846	22.75	19.25	-9.25	0	28	false
3847	23.25	19.25	-9.25	0	22	false
3848	23.75	19.25	-9.25	0	23	false
3849	24.25	19.25	-9.25	0	25	false
3850	24.75	19.25	-9.25	0	14	false
3851	25.25	19.25	-9.25	0	2	false
3852	25.75	19.25	-9.25	0	3	false
3853	26.25	19.25	-9.25	0	4	false
3854	26.75	19.25	-9.25	0	15	false
3855	27.25	19.25	-9.25	0	23	false
3856	27.75	19.25	-9.25	0	49	false
3857	28.25	19.25	-9.25	0	31	false
3858	28.75	19.25	-9.25	0	75	false
3859	29.25	19.25	-9.25	0	93	false
3860	29.75	19.25	-9.25	0	97	false
3861	30.25	19.25	-9.25	0	92	false
3862	30.75	19.25	-9.25	0	99	false
3863	31.25	19.25	-9.25	0	99	false
3864	31.75	19.25	-9.25	0	41	false
3865	32.25	19.25	-9.25	0	41	false
3866	32.75	19.25	-9.25	0	21	false
3867	33.25	19.25	-9.25	0	48	false
3868	33.75	19.25	-9.25	0	46	false
3869	34.25	19.25	-9.25	0	16	false
3870	34.75	19.25	-9.25	0	84	false
3871	35.25	19.25	-9.25	0	71	false
3872	35.75	19.25	-9.25	0	47	false
3873	36.25	19.25	-9.25	0	65	false
3874	36.75	19.25	-9.25	0	79	false
3875	37.25	19.25	-9.25	0	56	false
3876	37.75	19.25	-9.25	0	49	false
3877	38.25	19.25	-9.25	0	53	false
3878	38.75	19.25	-9.25	0	53	false
3879	39.25	19.25	-9.25	0	67	false
3880	39.75	19.25	-9.25	0	77	false
3881	40.25	19.25	-9.25	0	45	false
3882	40.75	19.25	-9.25	0	74	false
3883	41.25	19.25	-9.25	0	66	false
3884	41.75	19.25	-9.25	0	52	false
3885	42.25	19.25	-9.25	0	18	false
3886	42.75	19.25	-9.25	0	35	false
3887	43.25	19.25	-9.25	0	12	false
3888	43.75	19.25	-9.25	0	2	false
3889	44.25	19.25	-9.25	0	36	false
3890	44.75	19.25	-9.25	0	67	false
3891	45.25	19.25	-9.25	0	50	false
3892	45.75	19.25	-9.25	0	50	false
3893	46.25	19.25	-9.25	0	2	false
3894	46.75	19.25	-9.25	0	10	false
3895	47.25	19.25	-9.25	0	37	false
3896	47.75	19.25	-9.25	0	16	false
3897	48.25	19.25	-9.25	0	5	false
3898	48.75	19.25	-9.25	0	71	false
3899	49.25	19.25	-9.25	0	58	false
3900	49.75	19.25	-9.25	0	26	false
3901	0.25	19.75	-9.75	0	11	false
3902	0.75	19.75	-9.75	0	23	false
3903	1.25	19.75	-9.75	0	38	false
3904	1.75	19.75	-9.75	0	62	false
3905	2.25	19.75	-9.75	0	15	false
3906	2.75	19.75	-9.75	0	14	false
3907	3.25	19.75	-9.75	0	6	false
3908	3.75	19.75	-9.75	0	15	false
3909	4.25	19.75	-9.75	0	21	false
3910	4.75	19.75	-9.75	0	54	false
3911	5.25	19.75	-9.75	0	54	false
3912	5.75	19.75	-9.75	0	74	false
3913	6.25	19.75	-9.75	0	78	false
3914	6.75	19.75	-9.75	0	71	false
3915	7.25	19.75	-9.75	0	38	false
3916	7.75	19.75	-9.75	0	18	false
3917	8.25	19.75	-9.75	0	30	false
3918	8.75	19.75	-9.75	0	56	false
3919	9.25	19.75	-9.75	0	45	false
3920	9.75	19.75	-9.75	0	34	false
3921	10.25	19.75	-9.75	0	6	false
3922	10.75	19.75	-9.75	0	62	false
3923	11.25	19.75	-9.75	0	57	false
3924	11.75	19.75	-9.75	0	22	false
3925	12.25	19.75	-9.75	0	7	false
3926	12.75	19.75	-9.75	0	31	false
3927	13.25	19.75	-9.75	0	32	false
3928	13.75	19.75	-9.75	0	1	false
3929	14.25	19.75	-9.75	0	3	false
3930	14.75	19.75	-9.75	0	11	false
3931	15.25	19.75	-9.75	0	30	false
3932	15.75	19.75	-9.75	0	24	false
3933	16.25	19.75	-9.75	0	39	false
3934	16.75	19.75	-9.75	0	4	false
3935	17.25	19.75	-9.75	0	84	false
3936	17.75	19.75	-9.75	0	84	false
3937	18.25	19.75	-9.75	0	77	false
3938	18.75	19.75	-9.75	0	55	false
3939	19.25	19.75	-9.75	0	67	false
